,DP_splits,DP_moms_splits,cdcl_splits,cdcl_moms_splits,cdcl_chron_splits,cdcl_chron_moms_splits,sudoku_given_clauses,DP_list_sat_clauses,DP_moms_list_sat_clauses,cdcl_list_sat_clauses,cdcl_moms_list_sat_clauses,cdcl_chron_list_sat_clauses,cdcl_chron_moms_list_sat_clauses
483,0,0,0,0,0,0,6,[83],[83],[84],[84],[84],[84]
484,12,10,8,6,12,8,4,"[99, 26, 13, 63, 13, 131, 9, 76, 17, 174, 62, 37, 91]","[99, 77, 12, 115, 11, 82, 68, 128, 10, 45, 76]","[99, 27, 14, 63, 14, 14, 43, 24, 3, 43, 112, 106, 38, 130]","[99, 80, 30, 27, 14, 24, 114, 59, 92]","[99, 27, 14, 63, 14, 19, 9, 15, 19, 78, 64, 38, 37]","[99, 80, 30, 27, 14, 24, 70, 59, 36]"
485,0,0,0,0,0,0,4,[60],[60],[62],[62],[62],[62]
486,0,0,0,0,0,0,4,[83],[83],[85],[85],[85],[85]
487,0,0,0,0,0,0,6,[60],[60],[62],[62],[62],[62]
488,0,0,0,0,0,0,6,[149],[149],[152],[152],[152],[152]
489,0,0,0,0,0,0,6,[83],[83],[84],[84],[84],[84]
490,0,0,0,0,0,0,4,[70],[70],[72],[72],[72],[72]
491,0,0,0,0,0,0,6,[69],[69],[71],[71],[71],[71]
492,0,0,0,0,0,0,4,[60],[60],[62],[62],[62],[62]
493,0,0,0,0,0,0,4,[83],[83],[85],[85],[85],[85]
494,0,0,0,0,0,0,4,[70],[70],[72],[72],[72],[72]
495,0,0,0,0,0,0,4,[70],[70],[72],[72],[72],[72]
496,2,8,2,3,2,4,4,"[175, 15, 135]","[175, 55, 10, 124, 9, 141, 121, 56, 77]","[175, 16, 19]","[175, 59, 11, 3, 8]","[175, 16, 19]","[175, 59, 11, 3, 18]"
497,0,0,0,0,0,0,4,[64],[64],[66],[66],[66],[66]
498,0,0,0,0,0,0,6,[191],[191],[193],[193],[193],[193]
499,6,8,4,5,6,8,4,"[176, 14, 15, 120, 11, 26, 124]","[176, 54, 10, 79, 9, 178, 121, 22, 18]","[176, 15, 16, 6, 28, 37, 46]","[176, 58, 11, 3, 27, 92, 39, 43, 61]","[176, 15, 16, 6, 12, 37, 36]","[176, 58, 11, 3, 16, 92, 12, 43, 34]"
500,0,0,0,0,0,0,4,[65],[65],[67],[67],[67],[67]
501,0,0,0,0,0,0,6,[60],[60],[62],[62],[62],[62]
502,12,10,8,6,12,8,4,"[99, 26, 13, 63, 13, 131, 9, 76, 17, 174, 62, 37, 91]","[99, 77, 12, 115, 11, 82, 68, 128, 10, 45, 76]","[99, 27, 14, 63, 14, 14, 43, 24, 3, 43, 112, 106, 38, 130]","[99, 80, 30, 27, 14, 24, 114, 59, 92]","[99, 27, 14, 63, 14, 19, 9, 15, 19, 78, 64, 38, 37]","[99, 80, 30, 27, 14, 24, 70, 59, 36]"
503,0,0,0,0,0,0,4,[174],[174],[178],[178],[178],[178]
504,0,0,0,0,0,0,4,[190],[190],[195],[195],[195],[195]
505,0,0,0,0,0,0,6,[69],[69],[71],[71],[71],[71]
506,4,2,3,2,4,2,4,"[176, 50, 18, 172, 22]","[176, 11, 39]","[176, 52, 19, 55, 39]","[176, 12, 10]","[176, 52, 19, 55, 35]","[176, 12, 10]"
507,0,0,0,0,0,0,6,[60],[60],[62],[62],[62],[62]
508,0,0,0,0,0,0,4,[64],[64],[66],[66],[66],[66]
509,0,0,0,0,0,0,4,[83],[83],[85],[85],[85],[85]
510,2,2,2,2,2,2,4,"[176, 37, 46]","[176, 11, 39]","[176, 38, 47]","[176, 12, 10]","[176, 38, 47]","[176, 12, 10]"
511,0,0,0,0,0,0,6,[65],[65],[67],[67],[67],[67]
512,0,0,0,0,0,0,6,[65],[65],[67],[67],[67],[67]
513,0,0,0,0,0,0,4,[51],[51],[52],[52],[52],[52]
514,4,8,3,4,4,6,4,"[120, 68, 17, 83, 64]","[120, 71, 10, 133, 11, 141, 70, 28, 79]","[120, 69, 18, 59, 11]","[120, 75, 11, 24, 29, 88, 23]","[120, 69, 18, 59, 16]","[120, 75, 11, 24, 18, 88, 9]"
515,0,0,0,0,0,0,4,[61],[61],[63],[63],[63],[63]
516,0,0,0,0,0,0,4,[148],[148],[151],[151],[151],[151]
517,0,0,0,0,0,0,6,[75],[75],[76],[76],[76],[76]
518,0,0,0,0,0,0,4,[83],[83],[85],[85],[85],[85]
519,0,0,0,0,0,0,4,[190],[190],[195],[195],[195],[195]
520,0,0,0,0,0,0,4,[83],[83],[85],[85],[85],[85]
521,0,0,0,0,0,0,6,[69],[69],[71],[71],[71],[71]
522,0,0,0,0,0,0,6,[64],[64],[66],[66],[66],[66]
523,0,0,0,0,0,0,6,[64],[64],[66],[66],[66],[66]
524,6,6,4,2,6,2,4,"[176, 55, 13, 116, 9, 27, 81]","[176, 50, 10, 89, 11, 86, 97]","[176, 56, 14, 5, 24, 39, 46]","[176, 52, 59]","[176, 56, 14, 5, 10, 39, 37]","[176, 52, 59]"
525,0,0,0,0,0,0,4,[200],[200],[204],[204],[204],[204]
526,0,0,0,0,0,0,4,[60],[60],[62],[62],[62],[62]
527,0,0,0,0,0,0,4,[65],[65],[67],[67],[67],[67]
528,0,0,0,0,0,0,4,[70],[70],[72],[72],[72],[72]
529,0,0,0,0,0,0,6,[65],[65],[67],[67],[67],[67]
530,0,0,0,0,0,0,6,[83],[83],[85],[85],[85],[85]
531,0,0,0,0,0,0,6,[69],[69],[71],[71],[71],[71]
532,0,0,0,0,0,0,4,[64],[64],[66],[66],[66],[66]
533,0,0,0,0,0,0,6,[61],[61],[63],[63],[63],[63]
534,0,0,0,0,0,0,4,[147],[147],[150],[150],[150],[150]
535,0,0,0,0,0,0,4,[83],[83],[85],[85],[85],[85]
536,0,0,0,0,0,0,6,[60],[60],[62],[62],[62],[62]
537,0,0,0,0,0,0,6,[200],[200],[204],[204],[204],[204]
538,0,0,0,0,0,0,4,[69],[69],[71],[71],[71],[71]
539,0,0,0,0,0,0,4,[83],[83],[85],[85],[85],[85]
540,0,0,0,0,0,0,6,[69],[69],[71],[71],[71],[71]
541,0,0,0,0,0,0,6,[60],[60],[62],[62],[62],[62]
542,0,0,0,0,0,0,6,[158],[158],[159],[159],[159],[159]
543,0,0,0,0,0,0,4,[61],[61],[63],[63],[63],[63]
544,0,0,0,0,0,0,6,[70],[70],[72],[72],[72],[72]
545,0,0,0,0,0,0,4,[204],[204],[209],[209],[209],[209]
546,0,0,0,0,0,0,6,[64],[64],[66],[66],[66],[66]
547,6,6,4,2,6,2,4,"[176, 55, 13, 116, 9, 27, 81]","[176, 50, 10, 89, 11, 86, 97]","[176, 56, 14, 5, 24, 39, 46]","[176, 52, 59]","[176, 56, 14, 5, 10, 39, 37]","[176, 52, 59]"
548,0,0,0,0,0,0,6,[65],[65],[67],[67],[67],[67]
549,0,0,0,0,0,0,6,[200],[200],[204],[204],[204],[204]
550,0,0,0,0,0,0,6,[65],[65],[67],[67],[67],[67]
551,14,6,8,2,12,2,4,"[82, 34, 17, 97, 13, 63, 27, 143, 9, 15, 15, 179, 62, 143, 56]","[82, 65, 12, 138, 11, 85, 207]","[82, 35, 18, 30, 14, 63, 57, 30, 24, 120, 39, 84]","[82, 67, 75]","[82, 35, 18, 30, 14, 63, 57, 16, 25, 73, 64, 39, 37]","[82, 67, 75]"
552,0,0,0,0,0,0,6,[60],[60],[62],[62],[62],[62]
553,0,0,0,0,0,0,6,[170],[170],[173],[173],[173],[173]
554,0,0,0,0,0,0,6,[69],[69],[71],[71],[71],[71]
555,0,0,0,0,0,0,4,[65],[65],[67],[67],[67],[67]
556,0,0,0,0,0,0,4,[59],[59],[60],[60],[60],[60]
557,0,0,0,0,0,0,4,[57],[57],[58],[58],[58],[58]
558,0,0,0,0,0,0,4,[200],[200],[204],[204],[204],[204]
559,0,0,0,0,0,0,6,[60],[60],[62],[62],[62],[62]
560,0,0,0,0,0,0,4,[211],[211],[215],[215],[215],[215]
561,0,0,0,0,0,0,6,[200],[200],[204],[204],[204],[204]
562,0,0,0,0,0,0,6,[64],[64],[66],[66],[66],[66]
563,0,0,0,0,0,0,4,[61],[61],[63],[63],[63],[63]
564,0,0,0,0,0,0,6,[61],[61],[63],[63],[63],[63]
565,12,10,8,6,12,8,4,"[99, 26, 13, 63, 13, 131, 9, 76, 17, 174, 62, 37, 91]","[99, 77, 12, 115, 11, 82, 68, 128, 10, 45, 76]","[99, 27, 14, 63, 14, 14, 43, 24, 3, 43, 112, 106, 38, 130]","[99, 80, 30, 27, 14, 24, 114, 59, 92]","[99, 27, 14, 63, 14, 19, 9, 15, 19, 78, 64, 38, 37]","[99, 80, 30, 27, 14, 24, 70, 59, 36]"
566,0,0,0,0,0,0,4,[70],[70],[72],[72],[72],[72]
567,0,0,0,0,0,0,6,[62],[62],[63],[63],[63],[63]
